Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
657,657,The weather is amazing today.,negative,2023-04-17 14:00:00,User7,Facebook,#Fun,42,480,USA,2023,4,17,14
658,658,Feeling a bit under the weather.,negative,2023-06-21 00:00:00,User10,Instagram,#Chill #Work #Life,97,41,Australia,2023,6,21,0
659,659,Lost my keys again.,neutral,2023-02-17 06:00:00,User5,Instagram,#Happy,98,499,India,2023,2,17,6
660,660,Looking forward to tomorrow.,neutral,2023-09-16 12:00:00,User20,Instagram,#Happy #Friends #Food,61,290,Australia,2023,9,16,12
661,661,Work was exhausting.,negative,2023-05-08 03:00:00,User13,Instagram,#Sad,27,239,USA,2023,5,8,3
662,662,Had a productive meeting.,neutral,2023-11-16 01:00:00,User7,Facebook,#Chill,98,123,UK,2023,11,16,1
663,663,Stuck in traffic for hours.,neutral,2023-09-21 13:00:00,User5,Facebook,#Family #Life #Fun,65,109,UK,2023,9,21,13
664,664,Feeling a bit under the weather.,positive,2023-01-22 17:00:00,User9,Facebook,#Chill #Food #Friends,6,151,Australia,2023,1,22,17
665,665,Feeling a bit under the weather.,negative,2023-06-25 06:00:00,User16,Twitter,#Friends,60,235,Canada,2023,6,25,6
666,666,Feeling a bit under the weather.,positive,2023-07-25 11:00:00,User15,Twitter,#Work #Happy,68,69,USA,2023,7,25,11
667,667,Nothing much happened today.,neutral,2023-03-28 19:00:00,User3,Facebook,#Sad #Friends,45,359,USA,2023,3,28,19
668,668,Excited for the weekend!,neutral,2023-08-05 09:00:00,User13,Facebook,#Travel #Chill,83,236,UK,2023,8,5,9
669,669,Lost my keys again.,positive,2023-01-10 23:00:00,User8,Instagram,#Work,41,113,Canada,2023,1,10,23
670,670,Cooked a new recipe.,positive,2023-07-29 10:00:00,User16,Twitter,#Happy,63,319,USA,2023,7,29,10
671,671,Feeling a bit under the weather.,neutral,2023-05-06 06:00:00,User4,Twitter,#Work,85,222,UK,2023,5,6,6
672,672,Feeling a bit under the weather.,positive,2023-12-22 06:00:00,User17,Twitter,#Friends,65,53,UK,2023,12,22,6
673,673,Cooked a new recipe.,positive,2023-01-20 14:00:00,User3,Twitter,#Fun #Friends,67,274,UK,2023,1,20,14
674,674,Lost my keys again.,positive,2023-06-21 07:00:00,User17,Instagram,#Fun #Sad #Friends,55,27,Canada,2023,6,21,7
675,675,Enjoyed a delicious meal.,neutral,2023-01-27 06:00:00,User14,Instagram,#Fun #Sad #Travel,59,319,India,2023,1,27,6
676,676,Cooked a new recipe.,neutral,2023-08-08 19:00:00,User4,Facebook,#Chill,27,53,India,2023,8,8,19
677,677,Nothing much happened today.,positive,2023-06-08 05:00:00,User4,Facebook,#Chill #Happy #Friends,12,335,USA,2023,6,8,5
678,678,Work was exhausting.,positive,2023-03-02 05:00:00,User15,Twitter,#Friends,53,344,USA,2023,3,2,5
679,679,Bought a new gadget.,negative,2023-03-01 07:00:00,User11,Facebook,#Travel #Work #Happy,29,127,UK,2023,3,1,7
680,680,Met some old friends today.,neutral,2023-01-24 21:00:00,User11,Twitter,#Travel #Family #Life,95,440,Canada,2023,1,24,21
681,681,Lost my keys again.,negative,2023-05-04 09:00:00,User8,Twitter,#Work,25,357,Canada,2023,5,4,9
682,682,Missed my train this morning.,positive,2023-09-11 20:00:00,User18,Instagram,#Chill #Work #Food,54,218,Canada,2023,9,11,20
683,683,Just finished reading a book.,positive,2023-07-23 05:00:00,User4,Facebook,#Chill,95,63,USA,2023,7,23,5
684,684,Watched a new movie.,negative,2023-05-23 07:00:00,User8,Facebook,#Family,13,167,Canada,2023,5,23,7
685,685,Missed my train this morning.,negative,2023-05-14 12:00:00,User16,Twitter,#Food #Work #Family,47,292,UK,2023,5,14,12
686,686,Work was exhausting.,positive,2023-04-16 05:00:00,User1,Instagram,#Happy #Family #Friends,97,62,UK,2023,4,16,5
687,687,Had a disappointing experience.,neutral,2023-02-18 10:00:00,User6,Facebook,#Happy #Chill #Travel,58,231,USA,2023,2,18,10
688,688,Nothing much happened today.,positive,2023-12-03 19:00:00,User19,Instagram,#Life #Chill,71,406,USA,2023,12,3,19
689,689,Enjoyed a delicious meal.,negative,2023-09-26 01:00:00,User4,Twitter,#Happy #Fun #Sad,57,176,India,2023,9,26,1
690,690,Had a great day at the beach!,negative,2023-08-03 22:00:00,User11,Instagram,#Friends,1,324,UK,2023,8,3,22
691,691,Feeling grateful today.,neutral,2023-01-27 23:00:00,User19,Facebook,#Food,48,422,India,2023,1,27,23
692,692,The weather is amazing today.,negative,2023-07-25 00:00:00,User9,Instagram,#Happy,45,223,UK,2023,7,25,0
693,693,Bought a new gadget.,positive,2023-04-04 11:00:00,User7,Twitter,#Family #Life #Fun,41,61,USA,2023,4,4,11
694,694,Met some old friends today.,negative,2023-08-16 13:00:00,User18,Instagram,#Sad #Food #Friends,27,137,USA,2023,8,16,13
695,695,Enjoyed a delicious meal.,neutral,2023-10-14 21:00:00,User12,Instagram,#Family #Happy #Fun,10,128,Canada,2023,10,14,21
696,696,Looking forward to tomorrow.,negative,2023-04-19 20:00:00,User15,Instagram,#Food #Happy,47,13,Canada,2023,4,19,20
697,697,Just finished reading a book.,negative,2023-10-30 19:00:00,User19,Instagram,#Travel #Family,18,489,Australia,2023,10,30,19
698,698,Enjoyed a delicious meal.,negative,2023-01-07 01:00:00,User13,Facebook,#Chill,11,107,Australia,2023,1,7,1
699,699,Enjoyed a delicious meal.,neutral,2023-01-26 23:00:00,User16,Facebook,#Travel,33,78,UK,2023,1,26,23
700,700,Bought a new gadget.,positive,2023-12-15 08:00:00,User20,Instagram,#Fun #Family,50,162,India,2023,12,15,8
701,701,Went for a long walk.,neutral,2023-01-21 21:00:00,User16,Instagram,#Happy,92,121,UK,2023,1,21,21
702,702,Lost my keys again.,negative,2023-02-11 13:00:00,User11,Facebook,#Family,77,391,Australia,2023,2,11,13
703,703,Feeling a bit under the weather.,positive,2023-04-30 11:00:00,User3,Twitter,#Life #Chill,32,99,UK,2023,4,30,11
704,704,Cooked a new recipe.,positive,2023-08-12 16:00:00,User14,Facebook,#Family #Chill,62,446,India,2023,8,12,16
705,705,Bought a new gadget.,positive,2023-06-12 17:00:00,User9,Facebook,#Life #Friends #Sad,85,380,UK,2023,6,12,17
706,706,Bought a new gadget.,negative,2023-05-13 09:00:00,User11,Twitter,#Happy #Life #Friends,88,22,Canada,2023,5,13,9
707,707,Enjoyed a delicious meal.,positive,2023-02-28 13:00:00,User2,Instagram,#Work #Life,8,350,USA,2023,2,28,13
708,708,Enjoyed a delicious meal.,positive,2023-06-02 05:00:00,User18,Twitter,#Happy #Friends #Fun,66,326,Australia,2023,6,2,5
709,709,Looking forward to tomorrow.,positive,2023-12-09 06:00:00,User16,Instagram,#Sad #Fun,49,435,Australia,2023,12,9,6
710,710,Lost my keys again.,negative,2023-03-01 22:00:00,User18,Facebook,#Happy #Food,34,275,Canada,2023,3,1,22
711,711,Enjoyed a delicious meal.,positive,2023-01-30 14:00:00,User18,Facebook,#Chill #Friends #Life,62,68,USA,2023,1,30,14
712,712,Work was exhausting.,positive,2023-11-17 02:00:00,User18,Instagram,#Life #Food,91,190,India,2023,11,17,2
713,713,Excited for the weekend!,positive,2023-04-22 15:00:00,User16,Twitter,#Family #Happy #Work,41,142,UK,2023,4,22,15
714,714,Enjoyed a delicious meal.,positive,2023-04-01 09:00:00,User7,Facebook,#Work,90,464,Canada,2023,4,1,9
715,715,Just finished reading a book.,neutral,2023-01-23 23:00:00,User16,Twitter,#Sad,36,61,Canada,2023,1,23,23
716,716,The weather is amazing today.,negative,2023-07-31 17:00:00,User10,Facebook,#Travel,25,293,UK,2023,7,31,17
717,717,Enjoyed a delicious meal.,positive,2023-08-24 22:00:00,User12,Twitter,#Chill #Travel,97,178,Australia,2023,8,24,22
718,718,Enjoyed a delicious meal.,positive,2023-10-16 18:00:00,User14,Twitter,#Work,9,428,UK,2023,10,16,18
719,719,Missed my train this morning.,negative,2023-06-06 00:00:00,User8,Twitter,#Sad,20,175,Australia,2023,6,6,0
720,720,Met some old friends today.,negative,2023-06-06 22:00:00,User4,Instagram,#Fun #Family,15,395,Canada,2023,6,6,22
721,721,Cooked a new recipe.,positive,2023-09-25 21:00:00,User5,Twitter,#Life,85,338,India,2023,9,25,21
722,722,Bought a new gadget.,negative,2023-01-14 08:00:00,User17,Twitter,#Fun #Travel #Food,27,45,USA,2023,1,14,8
723,723,Stuck in traffic for hours.,neutral,2023-01-15 06:00:00,User3,Facebook,#Friends #Sad #Happy,85,374,USA,2023,1,15,6
724,724,The weather is amazing today.,positive,2023-08-10 15:00:00,User13,Twitter,#Sad,98,202,UK,2023,8,10,15
725,725,Stuck in traffic for hours.,negative,2023-06-25 11:00:00,User14,Twitter,#Friends,10,318,UK,2023,6,25,11
726,726,Bought a new gadget.,neutral,2023-11-01 17:00:00,User10,Instagram,#Sad #Chill #Family,46,41,UK,2023,11,1,17
727,727,Looking forward to tomorrow.,neutral,2023-08-27 13:00:00,User20,Instagram,#Friends #Family,29,351,Canada,2023,8,27,13
728,728,Looking forward to tomorrow.,positive,2023-10-08 22:00:00,User4,Facebook,#Food,18,230,USA,2023,10,8,22
729,729,Work was exhausting.,negative,2023-04-13 21:00:00,User2,Instagram,#Family #Chill #Life,65,40,Canada,2023,4,13,21
730,730,Had a productive meeting.,negative,2023-05-28 13:00:00,User13,Facebook,#Work,16,86,India,2023,5,28,13
731,731,Had a disappointing experience.,positive,2023-11-20 03:00:00,User18,Instagram,#Fun,64,313,UK,2023,11,20,3
732,732,Feeling a bit under the weather.,negative,2023-07-15 04:00:00,User12,Facebook,#Work #Chill #Life,71,286,India,2023,7,15,4
733,733,Bought a new gadget.,neutral,2023-07-24 08:00:00,User7,Instagram,#Happy,14,435,UK,2023,7,24,8
734,734,Work was exhausting.,negative,2023-03-02 10:00:00,User3,Instagram,#Life #Happy,68,278,USA,2023,3,2,10
735,735,Lost my keys again.,negative,2023-09-21 00:00:00,User13,Facebook,#Food #Family #Life,68,472,Australia,2023,9,21,0
736,736,Lost my keys again.,positive,2023-05-28 12:00:00,User6,Instagram,#Work #Friends #Food,49,105,Australia,2023,5,28,12
737,737,Nothing much happened today.,negative,2023-11-23 17:00:00,User10,Instagram,#Work #Travel #Life,99,134,Canada,2023,11,23,17
738,738,Enjoyed a delicious meal.,negative,2023-12-06 12:00:00,User7,Facebook,#Happy #Travel #Chill,34,68,USA,2023,12,6,12
739,739,Lost my keys again.,negative,2023-07-08 17:00:00,User18,Twitter,#Sad #Chill #Happy,39,117,UK,2023,7,8,17
740,740,Had a productive meeting.,positive,2023-12-28 10:00:00,User11,Twitter,#Family,62,478,Canada,2023,12,28,10
741,741,Feeling a bit under the weather.,neutral,2023-04-02 22:00:00,User4,Facebook,#Sad,89,174,Canada,2023,4,2,22
742,742,The weather is amazing today.,neutral,2023-03-16 22:00:00,User8,Twitter,#Food #Happy #Family,83,334,USA,2023,3,16,22
743,743,Watched a new movie.,negative,2023-09-16 14:00:00,User2,Twitter,#Fun #Travel #Food,49,290,USA,2023,9,16,14
744,744,Feeling grateful today.,positive,2023-04-02 23:00:00,User14,Instagram,#Happy #Food,95,20,USA,2023,4,2,23
745,745,Went for a long walk.,positive,2023-07-01 15:00:00,User10,Twitter,#Chill,6,445,USA,2023,7,1,15
746,746,Stuck in traffic for hours.,positive,2023-05-09 06:00:00,User16,Twitter,#Family,12,155,Australia,2023,5,9,6
747,747,Met some old friends today.,positive,2023-06-26 21:00:00,User8,Twitter,#Life #Work #Friends,67,442,UK,2023,6,26,21
748,748,Missed my train this morning.,negative,2023-10-20 18:00:00,User16,Facebook,#Food #Friends #Chill,92,120,UK,2023,10,20,18
749,749,Just finished reading a book.,neutral,2023-03-21 16:00:00,User9,Facebook,#Family,47,104,Canada,2023,3,21,16
750,750,Had a productive meeting.,neutral,2023-03-23 22:00:00,User8,Facebook,#Chill,80,383,Canada,2023,3,23,22
751,751,The weather is amazing today.,neutral,2023-04-10 05:00:00,User12,Instagram,#Travel #Food #Sad,50,88,Australia,2023,4,10,5
752,752,Stuck in traffic for hours.,neutral,2023-10-28 01:00:00,User7,Instagram,#Life #Food,13,198,UK,2023,10,28,1
753,753,Lost my keys again.,neutral,2023-03-28 15:00:00,User12,Twitter,#Food #Friends #Chill,29,249,Australia,2023,3,28,15
754,754,Watched a new movie.,neutral,2023-02-06 00:00:00,User5,Facebook,#Food #Fun #Family,48,437,India,2023,2,6,0
755,755,Looking forward to tomorrow.,positive,2023-07-09 04:00:00,User12,Instagram,#Friends #Family #Fun,47,11,UK,2023,7,9,4
756,756,Watched a new movie.,neutral,2023-03-07 10:00:00,User17,Instagram,#Friends,26,348,Australia,2023,3,7,10
757,757,Had a great day at the beach!,positive,2023-09-13 20:00:00,User19,Instagram,#Food #Travel #Life,78,183,UK,2023,9,13,20
758,758,Stuck in traffic for hours.,positive,2023-03-14 12:00:00,User19,Twitter,#Family #Sad #Work,45,224,UK,2023,3,14,12
759,759,Bought a new gadget.,positive,2023-01-15 07:00:00,User16,Twitter,#Travel #Sad #Friends,21,148,UK,2023,1,15,7
760,760,The weather is amazing today.,negative,2023-04-30 16:00:00,User3,Twitter,#Chill #Food,51,492,Canada,2023,4,30,16
761,761,Work was exhausting.,positive,2023-03-13 12:00:00,User1,Instagram,#Sad #Food,6,88,Canada,2023,3,13,12
762,762,Went for a long walk.,positive,2023-02-20 17:00:00,User4,Instagram,#Travel,100,132,Canada,2023,2,20,17
763,763,Had a great day at the beach!,neutral,2023-07-25 09:00:00,User8,Instagram,#Work,67,441,Australia,2023,7,25,9
764,764,Nothing much happened today.,neutral,2023-07-23 20:00:00,User6,Twitter,#Life #Work,11,288,Australia,2023,7,23,20
765,765,Nothing much happened today.,neutral,2023-03-31 04:00:00,User16,Instagram,#Friends,42,418,USA,2023,3,31,4
766,766,Watched a new movie.,negative,2023-12-03 14:00:00,User3,Facebook,#Happy #Chill,66,140,Australia,2023,12,3,14
767,767,Nothing much happened today.,negative,2023-10-14 09:00:00,User10,Facebook,#Life #Happy,63,29,India,2023,10,14,9
768,768,Had a productive meeting.,neutral,2023-03-18 13:00:00,User4,Facebook,#Friends,16,448,Canada,2023,3,18,13
769,769,Feeling grateful today.,positive,2023-11-28 10:00:00,User8,Instagram,#Sad,61,496,USA,2023,11,28,10
770,770,Nothing much happened today.,neutral,2023-05-24 19:00:00,User9,Instagram,#Fun,59,260,Canada,2023,5,24,19
771,771,Looking forward to tomorrow.,negative,2023-05-21 18:00:00,User10,Instagram,#Life #Chill,76,138,UK,2023,5,21,18
772,772,Lost my keys again.,positive,2023-07-07 12:00:00,User8,Facebook,#Chill #Friends,83,132,USA,2023,7,7,12
773,773,Feeling a bit under the weather.,negative,2023-02-02 21:00:00,User19,Twitter,#Family #Friends,93,253,USA,2023,2,2,21
774,774,Feeling grateful today.,neutral,2023-04-17 09:00:00,User7,Instagram,#Happy,26,289,Canada,2023,4,17,9
775,775,Had a productive meeting.,positive,2023-05-15 18:00:00,User6,Instagram,#Happy #Sad,12,380,UK,2023,5,15,18
776,776,Work was exhausting.,positive,2023-07-19 08:00:00,User19,Twitter,#Sad #Happy,47,331,USA,2023,7,19,8
777,777,Nothing much happened today.,positive,2023-10-09 01:00:00,User16,Twitter,#Family #Travel,34,154,India,2023,10,9,1
778,778,Met some old friends today.,negative,2023-08-04 04:00:00,User12,Instagram,#Happy #Fun #Family,16,289,USA,2023,8,4,4
779,779,The weather is amazing today.,negative,2023-04-29 18:00:00,User2,Instagram,#Chill,6,241,UK,2023,4,29,18
780,780,The weather is amazing today.,neutral,2023-07-12 01:00:00,User3,Twitter,#Friends,78,73,Canada,2023,7,12,1
781,781,Feeling grateful today.,neutral,2023-11-12 00:00:00,User8,Twitter,#Sad,75,289,Australia,2023,11,12,0
782,782,Lost my keys again.,positive,2023-10-06 02:00:00,User3,Facebook,#Happy #Food,63,402,India,2023,10,6,2
783,783,Lost my keys again.,positive,2023-06-06 19:00:00,User20,Facebook,#Fun #Work,36,0,Australia,2023,6,6,19
784,784,Work was exhausting.,negative,2023-08-08 00:00:00,User17,Facebook,#Friends #Happy #Food,6,98,USA,2023,8,8,0
785,785,Work was exhausting.,positive,2023-03-28 09:00:00,User8,Instagram,#Work #Chill,79,377,Canada,2023,3,28,9
786,786,Nothing much happened today.,positive,2023-07-04 14:00:00,User17,Instagram,#Work #Food,4,348,UK,2023,7,4,14
787,787,Watched a new movie.,positive,2023-08-27 06:00:00,User11,Facebook,#Life,2,460,USA,2023,8,27,6
788,788,Feeling a bit under the weather.,neutral,2023-11-19 23:00:00,User10,Instagram,#Food #Work #Travel,54,161,UK,2023,11,19,23
789,789,Went for a long walk.,positive,2023-11-26 08:00:00,User8,Instagram,#Sad #Friends #Work,33,489,Canada,2023,11,26,8
790,790,Had a productive meeting.,positive,2023-09-24 00:00:00,User10,Twitter,#Family #Sad #Happy,30,149,Canada,2023,9,24,0
791,791,Went for a long walk.,positive,2023-10-03 03:00:00,User2,Twitter,#Happy,72,280,UK,2023,10,3,3
792,792,Work was exhausting.,neutral,2023-06-24 20:00:00,User6,Facebook,#Work,72,402,Canada,2023,6,24,20
793,793,Went for a long walk.,neutral,2023-09-09 21:00:00,User4,Instagram,#Fun,30,55,Canada,2023,9,9,21
794,794,The weather is amazing today.,negative,2023-04-29 13:00:00,User13,Facebook,#Travel,88,292,UK,2023,4,29,13
795,795,Looking forward to tomorrow.,positive,2023-06-02 02:00:00,User6,Twitter,#Friends #Life,64,219,Australia,2023,6,2,2
796,796,Lost my keys again.,negative,2023-01-27 18:00:00,User4,Twitter,#Family #Travel,30,443,Canada,2023,1,27,18
797,797,Had a disappointing experience.,negative,2023-12-27 12:00:00,User4,Instagram,#Travel #Friends,65,277,Canada,2023,12,27,12
798,798,Feeling grateful today.,neutral,2023-03-14 20:00:00,User12,Facebook,#Travel #Friends #Food,62,314,USA,2023,3,14,20
799,799,Feeling grateful today.,positive,2023-10-18 19:00:00,User12,Instagram,#Happy #Travel #Fun,53,60,Canada,2023,10,18,19
800,800,Stuck in traffic for hours.,positive,2023-04-17 06:00:00,User19,Instagram,#Fun #Chill,64,94,UK,2023,4,17,6
801,801,Had a great day at the beach!,negative,2023-06-29 19:00:00,User18,Facebook,#Sad #Food,39,332,Canada,2023,6,29,19
802,802,Stuck in traffic for hours.,negative,2023-07-16 10:00:00,User7,Twitter,#Family,99,480,Canada,2023,7,16,10
803,803,Watched a new movie.,positive,2023-12-11 18:00:00,User3,Instagram,#Happy,30,29,India,2023,12,11,18
804,804,Met some old friends today.,negative,2023-03-26 23:00:00,User20,Facebook,#Sad #Family,90,5,USA,2023,3,26,23
805,805,Enjoyed a delicious meal.,positive,2023-06-26 06:00:00,User19,Twitter,#Life #Sad,51,22,USA,2023,6,26,6
806,806,Missed my train this morning.,negative,2023-07-31 15:00:00,User1,Twitter,#Family,11,4,India,2023,7,31,15
807,807,Missed my train this morning.,neutral,2023-07-04 19:00:00,User8,Facebook,#Happy #Sad #Fun,93,283,Canada,2023,7,4,19
808,808,Met some old friends today.,negative,2023-02-02 12:00:00,User19,Instagram,#Sad,61,6,USA,2023,2,2,12
809,809,Excited for the weekend!,neutral,2023-07-02 09:00:00,User13,Facebook,#Food,61,71,USA,2023,7,2,9
810,810,Watched a new movie.,neutral,2023-01-02 18:00:00,User20,Facebook,#Fun #Work,68,314,Canada,2023,1,2,18
811,811,Feeling a bit under the weather.,neutral,2023-02-10 07:00:00,User13,Instagram,#Travel,42,98,Australia,2023,2,10,7
812,812,Missed my train this morning.,positive,2023-03-11 11:00:00,User11,Instagram,#Life #Food #Family,68,185,Canada,2023,3,11,11
813,813,Bought a new gadget.,neutral,2023-07-05 16:00:00,User7,Facebook,#Sad #Family,66,432,Australia,2023,7,5,16
814,814,Enjoyed a delicious meal.,negative,2023-02-14 03:00:00,User12,Facebook,#Food #Fun,99,35,UK,2023,2,14,3
815,815,Missed my train this morning.,neutral,2023-01-29 05:00:00,User5,Instagram,#Sad #Friends #Work,74,444,Australia,2023,1,29,5
816,816,Work was exhausting.,negative,2023-12-09 12:00:00,User1,Facebook,#Happy,15,210,Canada,2023,12,9,12
817,817,Just finished reading a book.,neutral,2023-10-22 05:00:00,User13,Facebook,#Family,34,224,USA,2023,10,22,5
818,818,Lost my keys again.,negative,2023-03-15 13:00:00,User13,Facebook,#Food,48,310,India,2023,3,15,13
819,819,Feeling a bit under the weather.,neutral,2023-03-08 18:00:00,User15,Facebook,#Life #Happy #Work,61,167,India,2023,3,8,18
820,820,Bought a new gadget.,positive,2023-12-23 14:00:00,User3,Twitter,#Travel #Food #Chill,29,320,USA,2023,12,23,14
821,821,The weather is amazing today.,neutral,2023-01-21 11:00:00,User20,Instagram,#Life #Fun,43,390,USA,2023,1,21,11
822,822,Enjoyed a delicious meal.,negative,2023-08-29 22:00:00,User2,Facebook,#Sad,77,78,USA,2023,8,29,22
823,823,Looking forward to tomorrow.,neutral,2023-12-31 20:00:00,User14,Facebook,#Family #Food,49,163,Australia,2023,12,31,20
824,824,Missed my train this morning.,neutral,2023-08-30 03:00:00,User1,Twitter,#Chill #Work #Travel,11,484,USA,2023,8,30,3
825,825,Enjoyed a delicious meal.,negative,2023-06-03 13:00:00,User3,Twitter,#Food #Family #Chill,30,310,USA,2023,6,3,13
826,826,Had a great day at the beach!,negative,2023-10-18 05:00:00,User2,Twitter,#Family #Fun #Work,59,254,USA,2023,10,18,5
827,827,The weather is amazing today.,neutral,2023-04-14 21:00:00,User3,Facebook,#Family #Fun,36,128,Australia,2023,4,14,21
828,828,Enjoyed a delicious meal.,neutral,2023-04-21 12:00:00,User11,Twitter,#Life #Friends #Food,80,402,Canada,2023,4,21,12
829,829,Had a productive meeting.,neutral,2023-06-22 02:00:00,User19,Twitter,#Fun #Happy #Friends,26,388,UK,2023,6,22,2
830,830,Stuck in traffic for hours.,neutral,2023-10-18 20:00:00,User13,Facebook,#Family #Travel #Friends,15,210,UK,2023,10,18,20
831,831,Had a productive meeting.,positive,2023-08-15 08:00:00,User15,Twitter,#Food #Friends #Sad,82,311,USA,2023,8,15,8
832,832,Had a great day at the beach!,neutral,2023-09-22 22:00:00,User15,Instagram,#Fun #Chill,41,4,USA,2023,9,22,22
833,833,Stuck in traffic for hours.,neutral,2023-03-29 09:00:00,User19,Twitter,#Sad #Food,12,24,UK,2023,3,29,9
834,834,Looking forward to tomorrow.,positive,2023-08-14 17:00:00,User9,Instagram,#Fun,81,269,USA,2023,8,14,17
835,835,The weather is amazing today.,positive,2023-02-25 16:00:00,User5,Instagram,#Life #Travel #Fun,52,317,USA,2023,2,25,16
836,836,Excited for the weekend!,neutral,2023-11-22 13:00:00,User15,Twitter,#Sad,40,319,Australia,2023,11,22,13
837,837,Had a disappointing experience.,positive,2023-08-29 11:00:00,User15,Instagram,#Friends,98,362,Australia,2023,8,29,11
838,838,Excited for the weekend!,positive,2023-06-19 22:00:00,User16,Twitter,#Friends #Sad,89,180,Australia,2023,6,19,22
839,839,Excited for the weekend!,neutral,2023-01-28 18:00:00,User2,Twitter,#Food #Chill #Sad,73,219,USA,2023,1,28,18
840,840,Bought a new gadget.,negative,2023-10-03 19:00:00,User13,Instagram,#Family #Fun #Food,60,67,UK,2023,10,3,19
841,841,Feeling grateful today.,neutral,2023-06-18 08:00:00,User15,Twitter,#Travel,61,174,Canada,2023,6,18,8
842,842,Went for a long walk.,neutral,2023-02-02 17:00:00,User5,Twitter,#Family #Friends,71,96,Canada,2023,2,2,17
843,843,Enjoyed a delicious meal.,positive,2023-03-12 13:00:00,User11,Instagram,#Family #Travel,24,350,USA,2023,3,12,13
844,844,Stuck in traffic for hours.,positive,2023-08-14 09:00:00,User8,Instagram,#Chill #Friends #Food,67,81,India,2023,8,14,9
845,845,The weather is amazing today.,positive,2023-08-25 15:00:00,User8,Instagram,#Life,91,246,USA,2023,8,25,15
846,846,Lost my keys again.,positive,2023-07-21 10:00:00,User14,Instagram,#Work,14,168,India,2023,7,21,10
847,847,Watched a new movie.,negative,2023-01-11 07:00:00,User5,Instagram,#Family #Life,12,217,India,2023,1,11,7
848,848,Bought a new gadget.,negative,2023-11-17 14:00:00,User8,Twitter,#Friends #Travel #Life,4,225,Canada,2023,11,17,14
849,849,Just finished reading a book.,positive,2023-03-24 20:00:00,User1,Twitter,#Chill,35,147,Australia,2023,3,24,20
850,850,Had a great day at the beach!,neutral,2023-04-18 03:00:00,User6,Facebook,#Happy #Fun #Food,22,119,India,2023,4,18,3
851,851,Had a productive meeting.,positive,2023-05-07 14:00:00,User13,Twitter,#Travel #Sad #Work,67,26,Canada,2023,5,7,14
852,852,Work was exhausting.,positive,2023-12-09 09:00:00,User16,Instagram,#Fun #Work #Life,18,58,USA,2023,12,9,9
853,853,Missed my train this morning.,negative,2023-05-17 03:00:00,User20,Twitter,#Travel #Work,78,390,USA,2023,5,17,3
854,854,Had a productive meeting.,positive,2023-11-07 12:00:00,User12,Twitter,#Fun #Happy,80,196,India,2023,11,7,12
855,855,Looking forward to tomorrow.,positive,2023-12-26 07:00:00,User5,Twitter,#Fun #Happy #Food,6,296,Australia,2023,12,26,7
856,856,Nothing much happened today.,positive,2023-03-07 20:00:00,User14,Twitter,#Chill,13,199,Canada,2023,3,7,20
857,857,Met some old friends today.,neutral,2023-05-19 05:00:00,User7,Instagram,#Sad #Travel #Work,74,171,UK,2023,5,19,5
858,858,Bought a new gadget.,positive,2023-07-21 21:00:00,User9,Instagram,#Chill #Happy,34,162,Canada,2023,7,21,21
859,859,Enjoyed a delicious meal.,neutral,2023-12-12 07:00:00,User7,Instagram,#Friends,58,437,Australia,2023,12,12,7
860,860,The weather is amazing today.,neutral,2023-11-10 11:00:00,User20,Twitter,#Friends #Family,34,392,Canada,2023,11,10,11
861,861,Met some old friends today.,neutral,2023-10-14 06:00:00,User12,Facebook,#Work,86,243,Canada,2023,10,14,6
862,862,Bought a new gadget.,positive,2023-05-15 02:00:00,User9,Twitter,#Fun,54,16,Australia,2023,5,15,2
863,863,Enjoyed a delicious meal.,neutral,2023-11-30 12:00:00,User16,Twitter,#Happy #Life,18,440,Australia,2023,11,30,12
864,864,Went for a long walk.,negative,2023-04-25 19:00:00,User18,Instagram,#Happy,82,475,USA,2023,4,25,19
865,865,Just finished reading a book.,neutral,2023-05-16 20:00:00,User10,Twitter,#Travel #Work #Friends,5,44,UK,2023,5,16,20
866,866,The weather is amazing today.,positive,2023-09-14 22:00:00,User10,Instagram,#Travel,58,219,Australia,2023,9,14,22
867,867,Watched a new movie.,neutral,2023-01-03 22:00:00,User18,Facebook,#Life #Chill,87,395,Canada,2023,1,3,22
868,868,Missed my train this morning.,positive,2023-11-18 21:00:00,User20,Facebook,#Life #Food #Friends,12,196,Canada,2023,11,18,21
869,869,Work was exhausting.,negative,2023-08-14 22:00:00,User4,Twitter,#Work,98,108,USA,2023,8,14,22
870,870,Looking forward to tomorrow.,neutral,2023-02-22 19:00:00,User16,Twitter,#Chill,66,441,USA,2023,2,22,19
871,871,Feeling grateful today.,positive,2023-05-29 13:00:00,User15,Facebook,#Work,53,15,UK,2023,5,29,13
872,872,Excited for the weekend!,neutral,2023-09-30 03:00:00,User3,Facebook,#Work,39,232,Australia,2023,9,30,3
873,873,Missed my train this morning.,negative,2023-07-21 16:00:00,User1,Twitter,#Happy #Friends,2,292,India,2023,7,21,16
874,874,Looking forward to tomorrow.,negative,2023-02-27 13:00:00,User5,Twitter,#Chill #Fun #Life,40,38,USA,2023,2,27,13
875,875,Just finished reading a book.,positive,2023-11-05 05:00:00,User18,Twitter,#Sad #Happy,22,416,Australia,2023,11,5,5
